run_id,strategy,seed,stall_width_m,aisle_width_m,ped_density_per_m,suv_probability,suv_present,pedestrian_count,pedestrian_speed_mps,total_cycle_time_s,reaction_time_s,gear_shifts,los_blocked,creep_activated,max_blind_exit_speed_mps,min_pedestrian_distance_m,proximity_warning,required_braking_mps2,critical_conflict,collision
203,reverse,42,2.7,5.577,0.08426,0.26643,False,0,,17.8568,0.7399,2,False,False,1.2,,True,0.664,False,False
204,forward,42,2.7,6.5306,0.17888,0.26237,False,0,,15.8184,0.9955,1,False,False,1.2,,False,2.6677,False,False
205,reverse,42,2.7,6.0087,0.13409,0.66263,True,1,1.3807,18.2433,0.8077,2,False,False,1.2,1.5293,True,0.4934,False,False
206,forward,42,2.7,6.6455,0.29497,0.46696,False,2,0.8841,15.7066,0.8123,1,False,False,1.2,2.3309,True,1.2332,False,False
207,reverse,42,2.7,6.482,0.23035,0.46682,True,3,1.0613,18.519,0.734,2,False,False,1.2,1.9507,True,2.181,False,False
208,forward,42,2.7,7.1119,0.07747,0.01515,False,0,,15.8779,0.6937,1,False,False,1.2,,False,0.0175,False,False
209,reverse,42,2.7,6.8175,0.28013,0.69825,False,0,,18.6391,0.6065,2,False,False,1.2,,True,1.8012,False,False
210,forward,42,2.7,5.7347,0.10184,0.26004,False,0,,15.042,0.7139,1,False,False,1.2,,False,0.1213,False,False
211,reverse,42,2.7,7.0506,0.13558,0.28343,False,2,1.5136,18.8793,0.6745,2,False,False,1.2,1.8291,True,2.7649,False,False
212,forward,42,2.7,5.9191,0.18952,0.17989,False,0,,15.1679,0.7252,1,False,False,1.2,,False,2.1041,False,False
213,reverse,42,2.7,6.6985,0.12926,0.27904,False,1,1.5322,18.8573,0.9125,2,False,False,1.2,2.7769,False,1.2223,False,False
214,forward,42,2.7,6.1455,0.29504,0.6547,False,2,1.3588,15.1986,0.6152,1,False,False,1.2,1.6321,True,1.7539,False,False
215,reverse,42,2.7,6.3144,0.10052,0.43086,False,1,1.4545,18.2623,0.601,2,False,False,1.2,1.5257,False,2.8503,False,False
216,forward,42,2.7,5.9122,0.21746,0.42483,False,0,,14.9845,0.5461,1,False,False,1.2,,False,2.9454,False,False
217,reverse,42,2.7,5.6709,0.24269,0.00415,False,4,1.5648,18.057,0.8707,2,False,False,1.2,3.6916,True,0.5353,False,False
218,forward,42,2.7,6.046,0.21147,0.72635,True,2,1.8077,17.1431,0.6215,1,True,True,0.5,1.8099,False,1.8233,False,False
219,reverse,42,2.7,5.7988,0.27991,0.79774,True,5,1.7687,17.9657,0.6849,2,False,False,1.2,1.9717,False,0.5129,False,False
220,forward,42,2.7,7.1711,0.12114,0.79128,True,2,1.2717,17.9906,0.7696,1,True,True,0.5,1.4941,True,0.0495,False,False
221,reverse,42,2.7,6.2802,0.11432,0.14896,False,1,1.4774,18.3903,0.7543,2,False,False,1.2,1.6966,False,2.1153,False,False
222,forward,42,2.7,6.9554,0.27426,0.66159,True,0,,17.7904,0.7034,1,True,True,0.5,,True,1.7375,False,False
223,reverse,42,2.7,5.739,0.1309,0.19844,False,0,,17.9028,0.6662,2,False,False,1.2,,False,1.6242,False,False
224,forward,42,2.7,6.7814,0.28851,0.24156,False,0,,15.5976,0.6189,1,False,False,1.2,,False,2.6932,False,False
225,reverse,42,2.7,5.6056,0.07956,0.24545,False,0,,17.6985,0.5605,2,False,False,1.2,,False,1.9392,False,False
226,forward,42,2.7,7.0217,0.22589,0.24878,True,2,1.4206,17.957,0.8288,1,True,True,0.5,1.8165,True,0.7581,False,False
227,reverse,42,2.7,6.5298,0.15396,0.43939,False,1,1.6724,18.5926,0.7723,2,False,False,1.2,2.5805,True,0.7096,False,False
228,forward,42,2.7,6.7831,0.26828,0.0655,False,1,1.3343,15.7088,0.729,1,False,False,1.2,1.3629,True,0.274,False,False
229,reverse,42,2.7,6.4736,0.08746,0.26249,False,0,,18.4763,0.6975,2,False,False,1.2,,False,1.7901,False,False
230,forward,42,2.7,5.8492,0.19579,0.07275,False,2,1.3335,15.1631,0.7639,1,False,False,1.2,0.9539,True,2.2079,False,False
231,reverse,42,2.7,6.7296,0.14899,0.65316,False,1,1.4849,18.6873,0.7195,2,False,False,1.2,2.2955,True,2.3452,False,False
232,forward,42,2.7,7.19,0.28365,0.05522,False,0,,15.7669,0.5342,1,False,False,1.2,,True,1.094,False,False
233,reverse,42,2.7,6.8019,0.29458,0.5167,True,4,1.5855,18.6806,0.6594,2,False,False,1.2,1.2271,True,2.6231,False,False
234,forward,42,2.7,6.4168,0.21338,0.27822,True,2,1.4028,17.5144,0.7623,1,True,True,0.5,1.7416,False,0.4812,False,False
235,reverse,42,2.7,6.6449,0.18611,0.42555,False,0,,18.6733,0.768,2,False,False,1.2,,True,0.512,False,False
236,forward,42,2.7,6.0885,0.11891,0.74993,True,0,,17.3551,0.8071,1,True,True,0.5,,False,1.1269,False,False
237,reverse,42,2.7,6.8023,0.27094,0.01252,False,0,,18.6259,0.6044,2,False,False,1.2,,False,5.2617,True,False
238,forward,42,2.7,5.5571,0.19945,0.56263,True,1,1.4138,17.0722,0.8545,1,True,True,0.5,1.3452,True,1.1873,False,False
239,reverse,42,2.7,6.3566,0.12232,0.65263,False,0,,18.4038,0.7114,2,False,False,1.2,,False,1.5088,False,False
240,forward,42,2.7,6.5165,0.21813,0.25653,False,0,,15.5074,0.6933,1,False,False,1.2,,True,2.053,False,False
241,reverse,42,2.7,6.0109,0.06524,0.75882,False,1,1.2805,18.0298,0.5925,2,False,False,1.2,2.4359,False,2.1538,False,False
242,forward,42,2.7,7.1529,0.2854,0.53707,False,2,1.1608,16.1358,0.9261,1,False,False,1.2,0.8528,False,3.5067,True,False
243,reverse,42,2.7,6.0113,0.22689,0.64462,False,3,1.4644,18.192,0.7545,2,False,False,1.2,2.5378,False,1.6534,False,False
244,forward,42,2.7,6.5994,0.28056,0.67771,True,1,1.3654,17.8386,0.973,1,True,True,0.5,0.1449,True,1.175,False,False
245,reverse,42,2.7,5.8199,0.24042,0.57944,True,2,1.1549,18.0716,0.7754,2,False,False,1.2,2.0695,True,1.0512,False,False
246,forward,42,2.7,7.0932,0.29052,0.09385,False,1,1.2928,15.8607,0.6881,1,False,False,1.2,2.8094,True,0.2584,False,False
247,reverse,42,2.7,6.8184,0.14517,0.42692,True,0,,18.6867,0.6534,2,False,False,1.2,,False,2.0471,False,False
248,forward,42,2.7,6.3718,0.17432,0.07889,False,3,1.1795,15.5734,0.8493,1,False,False,1.2,2.1655,True,0.0144,False,False
249,reverse,42,2.7,5.9433,0.28369,0.46331,True,0,,18.2202,0.8329,2,False,False,1.2,,True,2.9786,False,False
250,forward,42,2.7,6.0608,0.14496,0.66669,True,2,1.6267,16.9287,0.3979,1,True,True,0.5,0.725,False,1.4541,False,False
251,reverse,42,2.7,5.786,0.24874,0.13541,False,3,1.2194,18.0579,0.7867,2,False,False,1.2,2.1615,False,2.6148,False,False
252,forward,42,2.7,6.9394,0.2863,0.53457,False,2,1.3928,15.8074,0.7304,1,False,False,1.2,1.4721,False,3.0052,True,False
253,reverse,42,2.7,6.5503,0.21669,0.49322,True,1,1.393,18.5635,0.728,2,False,False,1.2,2.068,False,0.6086,False,False
254,forward,42,2.7,6.4,0.11869,0.78198,True,2,1.4803,17.4533,0.7117,1,True,True,0.5,1.5036,False,2.3679,False,False
255,reverse,42,2.7,5.8263,0.18161,0.65217,True,1,1.4646,17.8902,0.5892,2,False,False,1.2,2.5669,True,1.339,False,False
256,forward,42,2.7,7.1834,0.10646,0.54723,False,2,1.5626,16.0599,0.8312,1,False,False,1.2,1.8911,False,0.5071,False,False
257,reverse,42,2.7,5.5161,0.09285,0.39989,False,1,1.3779,17.8641,0.7921,2,False,False,1.2,1.8734,False,0.4734,False,False
258,forward,42,2.7,6.3979,0.06064,0.16913,False,1,1.4753,15.5073,0.767,1,False,False,1.2,3.3433,False,3.2075,True,False
259,reverse,42,2.7,6.458,0.05823,0.74301,True,1,1.2068,18.5206,0.7534,2,False,False,1.2,1.0735,False,0.2292,False,False
260,forward,42,2.7,6.1771,0.06923,0.12996,False,1,1.5429,15.2716,0.6685,1,False,False,1.2,2.1126,False,0.3866,False,False
261,reverse,42,2.7,7.1804,0.23104,0.40063,False,0,,18.9683,0.6677,2,False,False,1.2,,True,0.3845,False,False
262,forward,42,2.7,6.2431,0.25967,0.27247,False,3,1.3085,15.8588,1.2147,1,False,False,1.2,1.4915,False,1.0052,False,False
263,reverse,42,2.7,7.0999,0.15796,0.54376,False,0,,18.9995,0.7583,2,False,False,1.2,,True,2.2942,False,False
264,forward,42,2.7,6.5516,0.24951,0.57049,True,0,,17.5352,0.6993,1,True,True,0.5,,False,1.9321,False,False
265,reverse,42,2.7,6.7574,0.12917,0.08524,True,0,,18.5318,0.5435,2,False,False,1.2,,True,1.2538,False,False
266,forward,42,2.7,6.1119,0.11744,0.10601,False,0,,15.1679,0.6054,1,False,False,1.2,,False,1.9435,False,False
267,reverse,42,2.7,5.5446,0.13848,0.07445,False,0,,17.7913,0.6982,2,False,False,1.2,,False,2.8608,False,False
268,forward,42,2.7,6.1549,0.12296,0.31024,True,3,1.4948,17.4678,0.8785,1,True,True,0.5,1.5538,True,1.6117,False,False
269,reverse,42,2.7,6.3383,0.06582,0.34774,False,0,,18.5262,0.8472,2,False,False,1.2,,True,2.557,False,False
270,forward,42,2.7,5.6308,0.11292,0.19727,False,1,1.5334,15.0931,0.8296,1,False,False,1.2,2.6542,True,0.5206,False,False
271,reverse,42,2.7,6.5543,0.25102,0.26363,False,3,1.3432,18.4321,0.5937,2,False,False,1.2,3.524,False,1.3258,False,False
272,forward,42,2.7,5.8414,0.12855,0.77166,False,0,,15.0854,0.6909,1,False,False,1.2,,True,2.2378,False,False
273,reverse,42,2.7,6.479,0.11061,0.30084,False,0,,18.3688,0.586,2,False,False,1.2,,False,1.332,False,False
274,forward,42,2.7,5.6936,0.19096,0.47378,False,3,1.3444,14.8969,0.5943,1,False,False,1.2,1.8435,False,0.6732,False,False
275,reverse,42,2.7,6.8922,0.24891,0.32731,False,1,1.697,18.7088,0.6209,2,False,False,1.2,1.2348,False,1.6899,False,False
276,forward,42,2.7,6.8414,0.06849,0.79256,True,0,,17.4289,0.4128,1,True,True,0.5,,False,1.7402,False,False
277,reverse,42,2.7,6.6759,0.18591,0.63258,True,3,1.3813,18.7042,0.7761,2,False,False,1.2,1.1551,False,0.8497,False,False
278,forward,42,2.7,6.1035,0.21175,0.03544,False,1,1.4088,14.9178,0.3605,1,False,False,1.2,2.0142,False,0.9917,False,False
279,reverse,42,2.7,5.9399,0.17767,0.41504,False,1,1.4123,17.9348,0.55,2,False,False,1.2,2.8067,True,0.5787,False,False
280,forward,42,2.7,6.5006,0.17512,0.27597,True,0,,17.2232,0.419,1,True,True,0.5,,True,2.3139,False,False
281,reverse,42,2.7,5.6973,0.28517,0.11334,False,1,1.6574,17.7862,0.5804,2,False,False,1.2,2.1791,False,2.1125,False,False
282,forward,42,2.7,6.2449,0.22419,0.25513,False,1,1.5687,15.2192,0.574,1,False,False,1.2,1.9278,True,4.0402,True,False
283,reverse,42,2.7,7.1726,0.11098,0.13956,False,2,1.2925,18.9656,0.6708,2,False,False,1.2,2.3332,False,1.8205,False,False
284,forward,42,2.7,6.5888,0.15803,0.02335,False,0,,15.4845,0.6254,1,False,False,1.2,,False,0.8194,False,False
285,reverse,42,2.7,6.6981,0.10145,0.60186,False,0,,18.613,0.6685,2,False,False,1.2,,True,0.1472,False,False
286,forward,42,2.7,5.673,0.26799,0.14957,False,1,1.5593,14.9001,0.6104,1,False,False,1.2,1.5377,False,4.9799,True,False
287,reverse,42,2.7,6.5392,0.19675,0.27834,False,3,1.1932,18.5298,0.7025,2,False,False,1.2,1.9198,True,3.6777,True,False
288,forward,42,2.7,5.7277,0.07947,0.2443,True,1,1.3051,17.1139,0.7902,1,True,True,0.5,0.8897,False,0.5721,False,False
289,reverse,42,2.7,6.5804,0.22336,0.51621,False,2,1.4856,18.5428,0.6852,2,False,False,1.2,2.754,False,2.7098,False,False
290,forward,42,2.7,5.5911,0.13976,0.00767,False,2,1.0963,14.996,0.7572,1,False,False,1.2,1.0266,False,0.0562,False,False
291,reverse,42,2.7,6.3308,0.07067,0.02469,False,0,,18.5686,0.8952,2,False,False,1.2,,False,1.151,False,False
292,forward,42,2.7,5.9672,0.1844,0.13457,False,2,1.4746,15.2709,0.7982,1,False,False,1.2,2.2902,True,1.4349,False,False
293,reverse,42,2.7,6.1237,0.25565,0.03329,False,2,1.0323,18.3911,0.8707,2,False,False,1.2,1.1499,False,1.2958,False,False
294,forward,42,2.7,6.0061,0.29983,0.35979,True,4,1.4991,17.0614,0.5646,1,True,True,0.5,0.5949,False,0.4738,False,False
295,reverse,42,2.7,6.5757,0.0915,0.11139,False,0,,18.7948,0.9406,2,False,False,1.2,,False,0.9339,False,False
296,forward,42,2.7,5.6009,0.1377,0.22487,False,0,,14.9596,0.7147,1,False,False,1.2,,False,1.3479,False,False
297,reverse,42,2.7,5.9545,0.2645,0.78839,True,0,,18.0268,0.6312,2,False,False,1.2,,True,1.3663,False,False
298,forward,42,2.7,7.1367,0.24642,0.73501,False,1,1.501,15.8649,0.6652,1,False,False,1.2,1.8068,False,5.2404,True,False
299,reverse,42,2.7,6.7945,0.21906,0.39157,False,1,1.0354,18.5627,0.547,2,False,False,1.2,2.3737,True,0.6785,False,False
300,forward,42,2.7,6.9962,0.07327,0.41249,True,1,1.5695,17.8212,0.7089,1,True,True,0.5,2.3211,False,2.1516,False,False
301,reverse,42,2.7,6.7456,0.23273,0.36676,False,1,1.4054,18.6269,0.6473,2,False,False,1.2,2.0022,True,4.2149,True,False
302,forward,42,2.7,6.2304,0.10296,0.21483,False,0,,15.2152,0.5789,1,False,False,1.2,,False,0.069,False,False
303,reverse,42,2.7,6.3251,0.13593,0.54604,True,0,,18.328,0.6588,2,False,False,1.2,,True,0.6011,False,False
304,forward,42,2.7,6.8326,0.1649,0.09939,False,1,1.5298,15.7343,0.7237,1,False,False,1.2,1.9699,True,4.2172,True,False
305,reverse,42,2.7,6.605,0.08974,0.74618,True,1,1.3014,18.4009,0.5251,2,False,False,1.2,3.1141,False,2.6736,False,False
306,forward,42,2.7,5.7814,0.14909,0.24441,False,0,,14.9762,0.6191,1,False,False,1.2,,False,2.0705,False,False
307,reverse,42,2.7,5.5018,0.1692,0.10616,False,1,1.1415,17.7188,0.6573,2,False,False,1.2,0.9712,True,1.1153,False,False
308,forward,42,2.7,7.1799,0.15558,0.10574,True,1,1.5387,18.0545,0.828,1,True,True,0.5,1.4588,True,1.4818,False,False
309,reverse,42,2.7,6.8149,0.23829,0.10652,False,0,,18.7253,0.6946,2,False,False,1.2,,True,2.6338,False,False
310,forward,42,2.7,6.4019,0.05212,0.52002,True,1,1.5196,17.6186,0.8758,1,True,True,0.5,0.6998,False,0.3799,False,False
311,reverse,42,2.7,5.6474,0.07512,0.60196,True,0,,17.6448,0.4759,2,False,False,1.2,,True,1.1279,False,False
312,forward,42,2.7,7.1375,0.12863,0.11186,False,0,,15.7584,0.5583,1,False,False,1.2,,False,1.5791,False,False
313,reverse,42,2.7,6.5329,0.24474,0.55238,False,1,1.3109,18.3947,0.5721,2,False,False,1.2,2.0137,True,0.8021,False,False
314,forward,42,2.7,6.7713,0.12389,0.04366,False,2,1.1315,15.723,0.7505,1,False,False,1.2,0.3356,False,1.0069,False,False
315,reverse,42,2.7,7.1777,0.28348,0.10559,False,3,1.3025,19.2954,0.9968,2,False,False,1.2,1.7852,False,3.399,True,False
316,forward,42,2.7,5.5284,0.06688,0.20975,True,0,,16.9934,0.7936,1,True,True,0.5,,False,1.2732,False,False
317,reverse,42,2.7,6.5686,0.17526,0.33235,False,0,,18.426,0.5771,2,False,False,1.2,,False,0.6145,False,False
318,forward,42,2.7,6.4122,0.20401,0.22197,False,1,1.4885,15.3255,0.5762,1,False,False,1.2,1.3869,True,2.884,False,False
319,reverse,42,2.7,6.9187,0.22026,0.05289,False,2,1.5798,18.9946,0.8872,2,False,False,1.2,2.4578,False,0.2199,False,False
320,forward,42,2.7,6.2707,0.20221,0.24743,False,1,1.3187,15.1862,0.5249,1,False,False,1.2,2.9284,True,2.2883,False,False
321,reverse,42,2.7,6.3891,0.24575,0.57661,True,0,,18.7843,1.0679,2,False,False,1.2,,True,4.4693,True,False
322,forward,42,2.7,6.8279,0.11719,0.70913,False,0,,15.7996,0.792,1,False,False,1.2,,True,1.1936,False,False
323,reverse,42,2.7,5.6086,0.22808,0.46132,True,1,1.2508,17.6962,0.556,2,False,False,1.2,2.1021,True,3.2693,True,False
324,forward,42,2.7,6.1251,0.11378,0.08232,False,1,1.3401,15.3183,0.7475,1,False,False,1.2,2.4171,False,2.7342,False,False
325,reverse,42,2.7,6.302,0.14574,0.12007,False,3,1.2864,18.2865,0.6344,2,False,False,1.2,2.3779,False,1.8765,False,False
326,forward,42,2.7,6.2076,0.23007,0.21701,True,1,1.5026,17.3176,0.6955,1,True,True,0.5,1.8144,True,0.6666,False,False
327,reverse,42,2.7,7.1219,0.06723,0.37208,True,1,0.8679,18.9895,0.7321,2,False,False,1.2,2.0731,False,0.4316,False,False
328,forward,42,2.7,5.8411,0.19095,0.24313,False,1,1.0561,15.155,0.7608,1,False,False,1.2,2.5695,False,2.0594,False,False
329,reverse,42,2.7,6.7928,0.11128,0.0051,False,0,,19.0679,1.0534,2,False,False,1.2,,False,1.4052,False,False
330,forward,42,2.7,6.0889,0.25989,0.70176,False,0,,15.1379,0.5896,1,False,False,1.2,,True,3.9006,True,False
331,reverse,42,2.7,6.7363,0.07599,0.42385,True,0,,18.4791,0.5064,2,False,False,1.2,,False,0.3725,False,False
332,forward,42,2.7,5.6018,0.29924,0.56932,True,4,1.4832,16.9854,0.7399,1,True,True,0.5,1.4871,False,2.72,False,False
333,reverse,42,2.7,6.8939,0.06871,0.45426,True,1,1.4605,18.8301,0.741,2,False,False,1.2,2.6641,False,0.4867,False,False
334,forward,42,2.7,6.8614,0.22518,0.58828,True,1,1.5019,18.0281,0.9996,1,True,True,0.5,0.8745,False,0.7806,False,False
335,reverse,42,2.7,5.7794,0.16651,0.32521,False,1,1.341,17.9742,0.7078,2,False,False,1.2,2.5762,False,2.3044,False,False
336,forward,42,2.7,5.7039,0.0894,0.54884,False,1,1.4916,14.9442,0.6353,1,False,False,1.2,2.5126,False,0.9128,False,False
337,reverse,42,2.7,6.1048,0.17836,0.54175,True,1,1.4819,18.1208,0.6142,2,False,False,1.2,2.5031,False,2.8774,False,False
338,forward,42,2.7,6.7717,0.11246,0.36963,False,0,,16.0045,1.0318,1,False,False,1.2,,False,0.7148,False,False
339,reverse,42,2.7,7.1704,0.08268,0.65894,True,1,1.4283,18.9423,0.6491,2,False,False,1.2,1.8512,False,0.1542,False,False
340,forward,42,2.7,6.8817,0.05545,0.05158,False,0,,16.0157,0.9746,1,False,False,1.2,,False,1.1605,False,False
341,reverse,42,2.7,6.9099,0.13289,0.03416,False,0,,19.0865,0.9856,2,False,False,1.2,,False,1.3297,False,False
342,forward,42,2.7,6.4756,0.25542,0.316,True,1,1.4283,17.6329,0.8442,1,True,True,0.5,0.9487,False,5.4799,True,False
343,reverse,42,2.7,5.5589,0.20479,0.19663,False,1,1.8074,17.9663,0.8627,2,False,False,1.2,2.2969,True,1.9105,False,False
344,forward,42,2.7,5.7333,0.09986,0.70772,True,1,1.5677,16.6427,0.3155,1,True,True,0.5,1.3221,False,2.955,False,False
345,reverse,42,2.7,6.4257,0.17117,0.73014,True,1,1.2151,18.4492,0.7058,2,False,False,1.2,2.5149,True,2.8123,False,False
346,forward,42,2.7,7.0228,0.24463,0.04687,False,4,1.313,15.7804,0.6515,1,False,False,1.2,2.687,True,1.2514,False,False
347,reverse,42,2.7,5.595,0.2991,0.17553,False,4,0.9917,17.6532,0.5229,2,False,False,1.2,1.4534,True,2.237,False,False
348,forward,42,2.7,6.686,0.2785,0.02257,False,3,1.812,15.6461,0.7267,1,False,False,1.2,1.5417,True,3.0065,True,False
349,reverse,42,2.7,6.3337,0.07256,0.1861,False,0,,18.4319,0.7563,2,False,False,1.2,,False,2.4965,False,False
350,forward,42,2.7,5.5012,0.27947,0.16117,True,3,1.6633,16.9603,0.7774,1,True,True,0.5,2.1733,True,3.9429,True,False
351,reverse,42,2.7,6.939,0.26517,0.76845,True,2,1.2285,18.8464,0.724,2,False,False,1.2,2.4336,False,1.7432,False,False
352,forward,42,2.7,5.7678,0.28717,0.63347,False,1,1.7017,15.0536,0.705,1,False,False,1.2,3.1308,False,0.5473,False,False
353,reverse,42,2.7,5.8795,0.19724,0.14028,False,1,1.2479,18.0418,0.7015,2,False,False,1.2,0.5293,True,4.4801,True,False
354,forward,42,2.7,7.1128,0.1479,0.79543,False,0,,15.6643,0.4796,1,False,False,1.2,,True,0.9786,False,False
355,reverse,42,2.7,7.1448,0.10522,0.45244,False,0,,18.8215,0.5472,2,False,False,1.2,,False,3.2107,True,False
356,forward,42,2.7,6.7671,0.1095,0.7859,True,1,1.3272,17.5128,0.5429,1,True,True,0.5,1.7352,True,0.1593,False,False
357,reverse,42,2.7,5.9509,0.11239,0.05424,False,0,,18.0363,0.6434,2,False,False,1.2,,True,1.3327,False,False
358,forward,42,2.7,5.5022,0.14648,0.58607,False,1,1.2182,15.0637,0.8802,1,False,False,1.2,2.697,True,2.3102,False,False
359,reverse,42,2.7,6.9689,0.21274,0.54973,True,0,,18.9964,0.852,2,False,False,1.2,,False,4.8501,True,False
360,forward,42,2.7,6.9378,0.12373,0.25497,False,0,,15.896,0.82,1,False,False,1.2,,True,0.4523,False,False
361,reverse,42,2.7,6.7444,0.18676,0.7185,True,2,1.5701,19.0804,1.1017,2,False,False,1.2,2.4006,True,0.104,False,False
362,forward,42,2.7,5.7805,0.27244,0.12568,True,0,,17.1919,0.8354,1,True,True,0.5,,True,2.3416,False,True
363,reverse,42,2.7,6.7275,0.23249,0.21221,False,1,1.6874,18.4578,0.4916,2,False,False,1.2,1.5578,True,5.4425,True,False
364,forward,42,2.7,5.7611,0.14021,0.34208,True,1,1.4142,17.1271,0.7826,1,True,True,0.5,1.4577,False,2.2189,False,False
365,reverse,42,2.7,5.6393,0.26094,0.24668,False,2,1.546,17.8207,0.6578,2,False,False,1.2,1.9862,False,1.4003,False,False
366,forward,42,2.7,7.0053,0.14235,0.35662,True,1,1.3917,17.9211,0.8031,1,True,True,0.5,1.2135,False,2.4551,False,False
367,reverse,42,2.7,5.6457,0.13595,0.43316,False,1,1.1032,18.0673,0.8996,2,False,False,1.2,1.0895,False,1.8051,False,False
368,forward,42,2.7,6.2117,0.18388,0.69352,True,2,1.6593,17.2384,0.6138,1,True,True,0.5,0.0,False,3.2751,True,False
369,reverse,42,2.7,6.8608,0.21938,0.49622,True,1,1.3943,19.2141,1.1495,2,False,False,1.2,1.9294,False,0.0254,False,False
370,forward,42,2.7,6.8744,0.08155,0.3387,False,0,,15.9973,0.9607,1,False,False,1.2,,False,2.0791,False,False
371,reverse,42,2.7,6.918,0.11447,0.72864,False,0,,18.8532,0.7464,2,False,False,1.2,,True,2.3268,False,False
372,forward,42,2.7,6.1598,0.14934,0.2609,False,2,1.2259,15.2149,0.6226,1,False,False,1.2,1.5115,False,4.3095,True,False
373,reverse,42,2.7,5.7519,0.19698,0.6067,False,2,1.5001,17.9543,0.7082,2,False,False,1.2,2.8845,True,2.4042,False,False
374,forward,42,2.7,6.0846,0.15272,0.30643,False,1,1.3823,15.3781,0.8325,1,False,False,1.2,1.3242,True,2.0243,False,False
375,reverse,42,2.7,5.5659,0.27239,0.2652,True,3,1.2059,17.9111,0.8024,2,False,False,1.2,1.5964,True,2.6442,False,False
376,forward,42,2.7,5.9766,0.1729,0.55695,True,1,1.6136,17.2023,0.7238,1,True,True,0.5,1.4362,False,2.0875,False,False
377,reverse,42,2.7,6.2085,0.21139,0.15035,False,5,1.2592,18.4032,0.8201,2,False,False,1.2,2.5719,True,0.9668,False,False
378,forward,42,2.7,6.3616,0.08391,0.68104,False,0,,15.5676,0.8499,1,False,False,1.2,,False,0.2972,False,False
379,reverse,42,2.7,6.9229,0.11237,0.36516,False,1,1.7541,18.9397,0.8293,2,False,False,1.2,1.4098,False,0.0852,False,False
380,forward,42,2.7,6.5802,0.08097,0.02445,False,1,1.5826,15.4587,0.605,1,False,False,1.2,1.8722,False,1.3289,False,False
381,reverse,42,2.7,7.0206,0.23724,0.55108,True,1,1.4968,18.5837,0.4011,2,False,False,1.2,1.3621,True,2.8551,False,False
382,forward,42,2.7,6.9571,0.21184,0.54216,True,1,1.4647,17.5864,0.4984,1,True,True,0.5,2.6292,True,2.1207,False,False
383,reverse,42,2.7,6.6005,0.20029,0.00677,False,1,1.4246,18.8331,0.9606,2,False,False,1.2,1.9082,False,3.7869,True,False
